"_unit_id","_golden","_unit_state","_trusted_judgments","_last_judgment_at","stance","date","id","screen_name","text","user_id"
"1258000484","false","finalized","3","5/30/2017 11:35:03","agaist
agaist
agaist","2016-11-21 21:05:08","800792178687676417","DiegoSperanzini","Ma voi vi fidate ancora di quello che dice uno come Casini? #IoVotoNO #4dicembre #referendumcostituzionale #ottoemezzo","476757702"
"1258000485","false","finalized","3","5/30/2017 11:34:45","agaist
agaist
agaist","2016-11-22 12:48:33","801029600147111936","MusicDiscoWorld","#IoVotoNO CONDIVIDEREEEEE PRIMA CHE LO CANCELLANO!!!#referendumcostituzionale #4dicembre https://t.co/jpMsOYUosy","711065286"
"1258000486","false","finalized","3","5/30/2017 11:33:05","none
none
none","2016-11-26 11:07:24","802453693903712256","fabianadebellis","Non so se odiare di più la domanda sul cosa voti al referendum o sul cosa fai a capodanno!
#referendumcostituzionale","4853020023"
"1258000487","false","finalized","3","5/30/2017 11:34:45","none
none
none","2016-11-24 15:22:21","801793081263661056","rovigo24ore","#referendumcostituzionale le ragioni del ""sì"" e del ""no"" a confronto
https://t.co/Jm70Kkbrem","284985889"
"1258000488","false","finalized","3","5/30/2017 11:33:05","agaist
agaist
agaist","2016-11-29 12:25:43","803560567462129664","MazzacuratiFI","Oggi al liceo  #sigonio per spiegare le nostre ragioni sul no al #referendumcostituzionale Forza e avanti fino al… https://t.co/0wrMGO1dEK","2845221227"
"1258000489","false","finalized","3","5/30/2017 11:35:03","agaist
agaist
agaist","2016-11-22 16:29:55","801085307517075456","DeborahBergamin","La vera ""casta"" vota Sì alla riforma di #Renzi, lo dicono. #IoVotoNO #referendumcostituzionale https://t.co/eTVJEcWRrs","92556620"
"1258000490","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-14 13:13:47","798136846509342721","RaimondoFabbri","#referendumcostituzionale #Riforma Renzi per non dimenticare. Vota consapevolmente #IoVotoNO #RomaVotaNo https://t.co/AJsihrCToM","1114768056"
"1258000491","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-25 09:37:57","802068796190158849","Fabrizi87986591","#IoVotoNO #referendumcostituzionale : dopo il 4 Dicembre , per un futuro possibile""piu'giusto"", referendumabrogativo FiscalCompact 2012","781880881900380164"
"1258000492","false","finalized","3","5/30/2017 11:32:20","agaist
none
agaist","2016-11-20 10:16:20","800266516193312768","ilaria0803","#BuonaDomenica  #matteorenzi #referendumcostituzionale #cèChiDiceNo #bastaunSi #IoVotoNO  non vi puzza questo forte… https://t.co/uaJIWNmSNy","3471387317"
"1258000493","false","finalized","3","5/30/2017 11:32:20","agaist
agaist
agaist","2016-11-27 11:00:10","802814263534428160","AnnalisaLagalla","Materiale per informare a votare no, di #Travaglio, sul #FattoQuotidiano. #referendumcostituzionale #Referendum… https://t.co/Mhnurl7BZS","1871058619"
"1258000494","false","finalized","3","5/30/2017 11:31:06","none
none
favor","2016-11-29 18:30:58","803652487613939712","danielegravina","Cosa voterete al Referendum costituzionale? #referendumcostituzionale #Referendum #4dicembre #iovotosi  #IoVotoNO","776779580145274880"
"1258000495","false","finalized","3","5/30/2017 11:35:03","favor
favor
favor","2016-11-27 20:19:48","802955098766905344","PFM6","Il #SI al referendum è più di una sterile speranza per il futuro...è l'esigenza del nostro presente.#referendumcostituzionale  @matteorenzi","479909176"
"1258000496","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-18 13:56:57","799597259704991745","giod_arco","#Trieste Anche i cani votano NO
#IoVotoNO #referendumcostituzionale 
ARF! https://t.co/x00QrZ9MQz","4881267029"
"1258000497","false","finalized","3","5/30/2017 11:33:43","agaist
agaist
agaist","2016-11-21 19:17:25","800765071408451584","AmoR_Marte1",".@ignaziomarino domani a Firenze per dire #IoVotoNo #NoiNo #referendumcostituzionale #iostoconmarino @Fuoritutto… https://t.co/JoKV8N8vYe","711163800465055745"
"1258000498","false","finalized","3","5/30/2017 11:32:20","agaist
agaist
agaist","2016-11-29 17:56:33","803643823096209408","dukana2","Appello dei Giuristi Democratici per il NO...ecco perché....https://t.co/YZAUqHJEwW #ReferendumCostituzionale… https://t.co/9ZXTPRYmXp","2832335447"
"1258000499","false","finalized","3","5/30/2017 11:33:05","agaist
agaist
agaist","2016-11-22 11:41:27","801012714403459072","thickofiter","#referendumcostituzionale #Referendum4dicembre #renzi #Salvini #4dicembre #IoVotoNO Sulla scheda va solo fatto un segno su NO e nient'altro!","65377234"
"1258000500","false","finalized","3","5/30/2017 11:33:05","agaist
favor
agaist","2016-11-20 17:38:02","800377675579654145","l_direnzo","#Renzi: Vedo un paese che ha voglia di cambiare.

Si, cambiare Premier.

#iovotoNO #referendumcostituzionale #Referendum4dicembre","517721087"
"1258000501","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-23 19:33:43","801493951136100352","SilviaPaar","Ma le 500.00 mila schede trovate in un sacco con il si barrato? Aria di imbrogli del #PD?! #IoVotoNO #referendumcostituzionale #Referendum","724438831"
"1258000502","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-29 10:30:29","803531569738747904","avanti_xxx","#IoNonHoPaura https://t.co/JQ0AgdTmmL  #IoVotoNo al #ReferendumCostituzionale contro la finanza che ci vuole succubi e servi e non cittadini","409089494"
"1258000503","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-24 22:24:56","801899427656962048","2piedi","#serracchiani, #franceschini, #veltroni, bastano solo sti tre per lo stravincere al #referendumcostituzionale dell'#iovotoNO #piazzapulita","797374091959406592"
"1258000504","false","finalized","3","5/30/2017 11:33:05","none
none
none","2016-11-24 18:49:11","801845129397026816","pie_cataldi","15 bufale delle campagne del #referendumcostituzionale https://t.co/a0F4kTtX10","1066281211"
"1258000505","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-20 11:14:48","800281230084362240","ClaudioColu","""Se quelli che fuori urlano avessero letto il quesito voterebbero Sì"" Arroganza e supponenza! #referendumcostituzionale #IoVotoNO #VotoNo","2306091538"
"1258000506","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-23 12:02:27","801380387238871040","alessand_mella","Timore #brogli #votoestero #referendumcostituzionale. Come #referendum1946. Poi dicono #Renzi non onori tradizioni #sinistra. #iovotoNo","2763305468"
"1258000508","false","finalized","3","5/30/2017 11:34:45","none
none
none","2016-11-20 12:47:49","800304637123448833","Marco_Costanza","https://t.co/kSsVm8kk3a Il #referendumcostituzionale spiegato bene. #Vota #Referendum #Referendum4dicembre","497049179"
"1258000510","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-17 12:14:37","799209120393994240","riviera24","#liguria #Sanremo, #volantinaggio del #Comitato per il NO al #ReferendumCostituzionale. Leggi su https://t.co/tX4GPBPuIq","102478370"
"1258000511","false","finalized","3","5/30/2017 11:35:03","agaist
agaist
agaist","2016-11-15 08:21:20","798425635299426304","grilliserafino","Tranquillo ragazzo il #4dicembre tiriamo lo sciacquone con #IoVotoNO al #referendumcostituzionale #IoDicoNo… https://t.co/hJcxqNxkEy","1860435552"
"1258000512","false","finalized","3","5/30/2017 11:33:05","agaist
agaist
agaist","2016-11-19 23:55:21","800110243300708353","italygenocide","#iovotoNO al #referendumcostituzionale e so il perché. quelli che votano sì, invece...
[VIDEO] -&gt;… https://t.co/F7aL8E0Vz0","2612652422"
"1258000513","false","finalized","3","5/30/2017 11:35:03","none
agaist
none","2016-11-27 16:32:48","802897972145037316","a_mazed7","#Grillo invita a votare con la pancia. Fidatevi: è abituato ad averla piena.

#referendumcostituzionale #IoVotoNO #iovotosi","2981281283"
"1258000514","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-22 17:19:17","801097731662053376","riviera24","#Referendumcostituzionale, incontro pubblico della #LegaNord #Liguria su “ Le ragioni del NO! “ a #Sanremo. Leggi su https://t.co/ErMMWKuAOl","102478370"
"1258000515","false","finalized","3","5/30/2017 11:34:45","agaist
agaist
agaist","2016-11-16 22:21:38","798999491667902464","DNAZZARENO","#referendumcostituzionale  #Renzi  un pesce rosso travestito da squalo #IoVotoNO https://t.co/ZjS80VWtuD","892990969"
"1258000516","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-20 15:35:48","800346912830459904","Ruoss69","#renzi nominato da #confindustria e #poteriocculti. Che riforme? Quale popolo lo ha eletto? #iovotono #referendumcostituzionale #m5s #cgil","105222799"
"1258000517","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-16 18:33:54","798942180320550912","mara_carfagna","Perché votare #No al #referendumcostituzionale? Ad esempio perché non viene abolito il Senato ma viene abolito voto… https://t.co/UzPAVlnxnJ","104485125"
"1258000518","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-24 12:24:49","801748403239743488","RANADEUS","@FazFabio  Mancano 10 giorni alla FINE di @matteorenzi! #Bastaunsi? #IoVotoNO #ReferendumCostituzionale #Renzi #PD #RENZIT #4dicembre","3294587596"
"1258000519","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-21 20:53:50","800789335503241220","melindaaaa94","#Napolitano vota si. Tanto la mia risposta rimane sempre la stessa #referendumcostituzionale #IoVotoNO https://t.co/xE6yZzl9jY","780453512803192832"
"1258000520","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-25 13:57:26","802134099183996929","florabarral","-9 al #referendumcostituzionale . Volete un #GrandeLeviatano col corpo di un pesante stato centrale e la testa di Renzi? #IoVotoNO","378694444"
"1258000521","false","finalized","3","5/30/2017 11:35:03","agaist
agaist
agaist","2016-11-16 11:08:17","798830038917398529","RaimondoFabbri","#ReferendumCostituzionale il 4 dicembre vota consapevolmente #IoVotoNO #RomaVotaNo https://t.co/47Z8sWebDY","1114768056"
"1258000522","false","finalized","3","5/30/2017 11:32:20","none
none
none","2016-11-26 12:22:19","802472549112303616","ilvaglio1","Verso il referendum costituzionale: opinioni, note, pareri, appuntamenti https://t.co/QebvDX0n14 #referendumcostituzionale #benevento","1391449062"
"1258000523","false","finalized","3","5/30/2017 11:32:20","agaist
agaist
agaist","2016-11-29 13:13:47","803572664598040577","cssteurope","10 valide ragioni per votare No al referendum - https://t.co/HJnLoGk5h6 #IoVotoNo #ReferendumCostituzionale #Referendum4Dicembre","38808849"
"1258000524","false","finalized","3","5/30/2017 11:32:20","agaist
agaist
agaist","2016-11-23 15:29:54","801432590498537473","Valer10ASR83","La Costituzione italiana è INTOCCABILE https://t.co/9Y8zu30hRJ via @YouTube #referendumcostituzionale #4dicembre #iovotono","309347048"
"1258000525","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-25 16:17:42","802169399092379649","lele_lombardi","Bracciano (RM) Sabato 26 Novembre ore 18:00 #referendumcostituzionale   @iovotono #iodicono #iodicono https://t.co/rGIKoQwEga","593590410"
"1258000526","false","finalized","3","5/30/2017 11:33:53","none
none
none","2016-11-23 23:54:40","801559621358014468","vincenzobeness1","@RoccoSiffredi24 cosa voterà al prossimo referendum? Il suo parere potrebbe influenzare l'esito finale. #referendumcostituzionale #siono","2814938781"
"1258000528","false","finalized","3","5/30/2017 11:35:03","none
none
none","2016-11-26 08:10:57","802409288845193216","EnricoZoi","#bagnoaripoli Referendum Costituzionale 4 diecmbre, notizie utili https://t.co/gbRAmYMQAH #referendumcostituzionale… https://t.co/cEAXvc1TSQ","455563662"
"1258000529","false","finalized","3","5/30/2017 11:32:20","favor
favor
favor","2016-11-19 14:45:14","799971797902966784","diegocorrado","Inevitabilmente SI’ https://t.co/l9KCeSoxUY via @stati_generali bravo #bastaunSi #ReferendumCostituzionale #Referendum","49303706"
"1258000530","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-21 13:54:25","800683785809444864","ale220982","Serve solo una buona politica 
#referendumcostituzionale #IoVotoNO https://t.co/6rLKsH5BdM","4891899964"
"1258000533","false","finalized","3","5/30/2017 11:33:43","agaist
none
none","2016-11-27 18:03:43","802920852325023745","dariominore90","#RiformaCostituzionale #referendumcostituzionale #Referendum se vince il ""NO"" la terra non si aprirà in 2 e l'aria non diverrà rarefatta !!","4093471762"
"1258000534","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-18 08:39:21","799517332745912320","Silviy5stars","Me be fotto del #BastaUnSi perché #IoVotoNO 
#riformacostituzionale #referendumcostituzionale #IoDicoNo #DeLuca #pd… https://t.co/utrGp6qtSG","356975403"
"1258000535","false","finalized","3","5/30/2017 11:34:45","agaist
agaist
agaist","2016-11-25 15:26:26","802156493692923904","CSilvagni","Votare NO per difendere la democrazia: #referendumcostituzionale, intervista al nostro @AngeloTofalo https://t.co/au2WpNRB4I #M5S #IoVotoNO","89212874"
"1258000536","false","finalized","3","5/30/2017 11:35:03","none
none
none","2016-11-18 20:38:19","799698269240754180","CristinaMoscow","#russia Il no di @matteosalvinimi da Mosca, non solo a #referendumcostituzionale ma anche a Parisi https://t.co/5SRwiAZzef","428037403"
"1258000537","false","finalized","3","5/30/2017 11:35:03","favor
favor
favor","2016-11-20 12:54:50","800306403651026948","dantonisciacca","I gravi errori di Renzi non tolgono nulla al fatto che quella contro il #referendumcostituzionale sia un'#accozzaglia #iovotosi #bastaunSi","165697066"
"1258000539","false","finalized","3","5/30/2017 11:33:05","agaist
agaist
agaist","2016-11-20 15:32:04","800345973121839104","Ruoss69","#renzi nominato da #confindustria e #poteriocculti, di che #democrazia parla? Quale popolo lo ha eletto? #iovotono #referendumcostituzionale","105222799"
"1258000541","false","finalized","3","5/30/2017 11:32:20","favor
favor
favor","2016-11-26 11:27:41","802458800351576064","claudiamedd","Tra poco a #Oristano per le ragioni del Sì al #referendumcostituzionale @graziano_delrio #bastaunSi #iovotosi… https://t.co/mGm0XdLZnA","634575700"
"1258000542","false","finalized","3","5/30/2017 11:33:05","agaist
agaist
agaist","2016-11-29 10:59:28","803538862060564480","DemXilNo","Sulle competenze alle regioni la #RiformaCostituzionale è un indietro tutta. #referendumcostituzionale #IoVotoNO https://t.co/Z69cwf2zbs","781443342798381056"
"1258000545","false","finalized","3","5/30/2017 11:33:53","agaist
none
none","2016-11-18 09:44:30","799533730339635201","NNorPa","ECCO IL VERO SONDAGGIO SUL #referendumcostituzionale!!! #IoVotoNO #iovotosi https://t.co/0R0xnq2acI","2810679525"
"1258000546","false","finalized","3","5/30/2017 11:35:03","agaist
agaist
agaist","2016-11-23 07:49:45","801316792211795968","Fabrizi87986591","#referendumcostituzionale:liberta'(metodo) e giustizia sociale(merito)
metodo&gt;merito&gt;diritti 
#IoVotoNO al cambia verso Renzi(galleggiare..)","781880881900380164"
"1258000547","false","finalized","3","5/30/2017 11:33:05","agaist
favor
agaist","2016-11-21 20:40:31","800785985982316544","ConFiom","Casini difende il #Sì. Se questo è il frutto della #rottmamazione di #Renzi 
#iovotono #ottoemezzo #referendumcostituzionale","2385235699"
"1258000548","false","finalized","3","5/30/2017 11:34:45","agaist
agaist
agaist","2016-11-20 14:43:13","800333681311227904","Val_Fus","https://t.co/JeqbTrO25w
""Accozzaglia o patrioti?”
#referendumcostituzionale
#IoVotoNO 
#IlCaffè https://t.co/HKTxyg0RCH","541596083"
"1258000549","false","finalized","3","5/30/2017 11:33:05","agaist
favor
agaist","2016-11-22 20:02:03","801138693499219968","Simone_Risoli","A proposito di fronte del Sì postmoderno: Renzi, Alfano, Verdini, Cicchitto #iovotonelmerito #IoVotoNO #ReferendumCostituzionale","1142996647"
"1258000550","false","finalized","3","5/30/2017 11:32:27","agaist
favor
agaist","2016-11-21 16:06:44","800717087526285312","cittadelcapo","#referendumcostituzionale. Il dibattito tra @andreademaria_ #iovotosi
e @ellyesse #IoVotoNO https://t.co/H39BbG9iYr… https://t.co/ivR6tCrpJq","44856884"
"1258000551","false","finalized","3","5/30/2017 11:32:27","agaist
favor
agaist","2016-11-24 00:56:42","801575233962594304","trump2016vote","Il #ReferendumCostituzionale è ormai alle porte Vota No by #Remo #ioVotoSI e #ioVotoNO https://t.co/QTeda6EULL","3425832627"
"1258000552","false","finalized","3","5/30/2017 11:34:45","agaist
agaist
agaist","2016-11-16 11:31:06","798835779346698241","MauroCioffari","Referendum costituzionale 4 dicembre 2016. Stavolta no. #noino #iovotono #noidiciamono #referendumcostituzionale... https://t.co/IPqkBvXYAd","79420417"
"1258000553","false","finalized","3","5/30/2017 11:32:27","favor
favor
favor","2016-11-27 11:53:36","802827710783520768","LiukGrieco","- 7 al #ReferendumCostituzionale.
Oggi in piazza spieghiamo #leRagionidelSi alla #RiformaCostituzionale
#silotta… https://t.co/kcNJhBGwtu","2350615438"
"1258000554","false","finalized","3","5/30/2017 11:35:03","none
none
none","2016-11-29 18:22:38","803650390323503104","tjivanhoff","https://t.co/TtSaK1RKWe
Guida completa e interessante al #referendumcostituzionale, segnalata da #report . #studiarla #sapevatelo","22611376"
"1258000555","false","finalized","3","5/30/2017 11:35:03","agaist
agaist
agaist","2016-11-21 10:50:13","800637430223224832","figprov","Domenica 27 novembre ore 10:30 a COLLEFERRO! #LaProcinciaVotaNO.
#IoVotoNO #referendumcostituzionale… https://t.co/ccSMbC0kDH","4714487295"
"1258000556","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-20 14:46:50","800334588622966784","Ruoss69","#inmezzora quel buffone di #Renzi legge, ha domande note e risposte pronte. #iovotono #referendumcostituzionale #seriea #m5s #cgil","105222799"
"1258000557","false","finalized","3","5/30/2017 11:31:06","agaist
agaist
agaist","2016-11-14 20:37:54","798248613361188864","FerranteSandro","Lo #spread sale x aspettativa globale di aumento dell' #inflazione e non per il #ReferendumCostituzionale: basta bugie! #IoDicoNo #IoVotoNO","3621950242"
"1258000558","false","finalized","3","5/30/2017 11:33:53","agaist
agaist
agaist","2016-11-29 11:38:07","803548589213552640","GiadaStefana","Giusto per ribadire il concetto! #stavoltaNo #IoVotoNO #Sinistraitaliana #ReferendumCostituzionale… https://t.co/W4rDwYH7yY","3001276187"
"1258000559","false","finalized","3","5/30/2017 11:34:45","favor
favor
favor","2016-11-19 12:10:12","799932785888628736","bragagnimaurizi","Liberi_Si: #IoVotoSi #Ghigo: ""Basta con gli atteggiamenti negativi del No. Bisogna cominciare a dire qualche Sì"" #ReferendumCostituzionale …","141875715"
"1258000560","false","finalized","3","5/30/2017 11:32:27","favor
favor
favor","2016-11-19 16:46:29","800002313586937856","enzabrunobossio","#Cosenza che dice si. Ora con @meb #bastaunsi #iovotoSi #referendumcostituzionale https://t.co/GVMz0AQzhN","88014506"
"1258000561","false","finalized","3","5/30/2017 11:31:06","none
none
agaist","2016-11-14 12:00:54","798118503836422145","PEPITOSAworld","Meno male che al referendum non dovete scrivere, ma solo fare una croce. C'è speranza per tutti.
#referendumcostituzionale","213013841"
"1258000562","false","finalized","3","5/30/2017 11:33:53","none
none
none","2016-11-22 16:23:16","801083632312057856","ComunediGenova","#Info dei Servizi Elettorali per #Referendum #referendumcostituzionale #4dicembre https://t.co/UVx41k5mQm https://t.co/336EPpxXda","39500812"
"1258000564","false","finalized","3","5/30/2017 11:33:05","none
none
none","2016-11-23 20:14:00","801504087070146566","antonyscarano","Gente che andrà a votare senza manco sapere cosa sia la Costituzione. #Referendum #referendumcostituzionale","2416315748"
"1258000565","false","finalized","3","5/30/2017 11:32:20","agaist
agaist
agaist","2016-11-29 02:46:00","803414677699121152","IlariaRicciP","Basta fargli domande su riforma e i falchetti del sì li abbatti. #IoVotoNO #referendumcostituzionale","423088643"
"1258000566","false","finalized","3","5/30/2017 11:32:27","agaist
agaist
agaist","2016-11-25 09:39:10","802069103104184321","LaCarrarini","Il The Economist su #referendumcostituzionale ""Gli italiani non dovrebbero essere ricattati"" @iovotono https://t.co/xbAqbs76pR","28780525"
"1258000568","false","finalized","3","5/30/2017 13:05:50","agaist
agaist
agaist","2016-11-28 14:28:36","803229105068081152","Mela_FDC","Ieri sera ci siaMO dati da fare! 

Noi #votiaMoNo! 

#referendumcostituzionale #iovotoNO #MoNo","986957610"
"1258000569","false","finalized","3","5/30/2017 13:11:05","agaist
agaist
agaist","2016-11-22 12:01:06","801017659500412928","FabioTemporiti","@VincenzoDeLuca e il #clientelismo al #referendumcostituzionale https://t.co/iepmlOymYo via @ilpost #referendum #4dicembre #iovotono","464983744"
"1258000570","false","finalized","3","5/30/2017 13:11:31","agaist
agaist
agaist","2016-11-24 16:02:27","801803171706310656","adri19maggio","Sta a mandà più lettere #renzi che San Paolo ai Corinzi!!! #referendumcostituzionale #Referendum4dicembre #IoVotoNO","897674510"
"1258000571","false","finalized","3","5/30/2017 13:10:29","agaist
agaist
agaist","2016-11-21 17:09:57","800732996387082241","nizzolicamilla","Ricordatevelo.
#4dicembre 
#referendumcostituzionale 
#IoVotoNO 
#IoDicoNo 
#italianiallestero https://t.co/NYuZG8OImM","2429511807"
"1258000572","false","finalized","3","5/30/2017 13:09:44","favor
favor
favor","2016-11-17 08:06:22","799146644889628672","andrea_nemo","Ho l' onore di essere tra i primi a Votare per questo #referendumcostituzionale . Endorsement: #IoVotoSi… https://t.co/nfhdonjimN","950035213"
"1258000573","false","finalized","3","5/30/2017 13:01:58","favor
favor|none
favor","2016-11-23 14:12:29","801413111089610752","FazFabio","#referendumcostituzionale La riforma spiegata bene, il senso di votare sì
https://t.co/gJk1scVQ4z","717943272"
"1258000574","false","finalized","3","5/30/2017 13:08:02","none
none
agaist","2016-11-26 16:35:47","802536336271888384","FdG_Ercolano","#ReferendumCostituzionale
Ci avviciniamo alla data del 4 Dicembre dove ci sarà il referendum costituzione e noi... https://t.co/hc8PAVH0Em","349424795"
"1258000575","false","finalized","3","5/30/2017 13:10:29","agaist
agaist
agaist","2016-11-24 08:41:00","801692076597542912","asterwill","Quindi per io pd il si vale solo una frittura di pesce #IovotoNO #IoDicoNo #referendumcostituzionale #4dicembre","790269417603162118"
"1258000576","false","finalized","3","5/30/2017 13:08:21","agaist
agaist
agaist","2016-11-20 20:49:45","800425923027804160","ottimistasemper","4 milioni di euro buttati nel cesso da #Renzi 
#bastaunNo per mandarlo a casa
#IoVotoNO
#referendumcostituzionale… https://t.co/jQ061sdfa0","821879334"
"1258000577","false","finalized","3","5/30/2017 13:08:25","favor
favor
favor","2016-11-20 18:34:36","800391907989852160","missliberty12","@ilnibbioalto concordo con te. È solo un voto in merito al governo Renzi e nn x il contenuto del #referendumcostituzionale #IoVotoSi","1747158031"
"1258000578","false","finalized","3","5/30/2017 13:03:23","agaist
agaist
agaist","2016-11-29 20:25:51","803681395843497985","Htswt","Grazie @carmelitadurso tu si che non hai mai dubbi sul #referendumcostituzionale #IoVotoNO #iovotosi https://t.co/ACqbQybgWx","799203458150793216"
"1258000579","false","finalized","3","5/30/2017 13:17:52","agaist
agaist
agaist","2016-11-22 22:34:19","801177010370289665","hanndea","Dopo il #ReferendumCostituzionale il diluvio? #dimartedi #stangataditasse #IoVotoNO","144164308"
"1258000580","false","finalized","3","5/30/2017 13:09:35","favor
favor
favor","2016-11-14 11:30:33","798110864884776960","LC_Luana92","https://t.co/vLdJdDMVhv
Ecco perché votare #SI al #referendumcostituzionale #iovotosi","2190501800"
"1258000581","false","finalized","3","5/30/2017 13:10:29","favor
none
favor","2016-11-21 11:43:24","800650816784920576","Lorenzo_Ruff","@FT: ""Se vince il #no l'Italia esce dall'#euro"". #iovotosi 
#referendumcostituzionale #Referendum","2451869940"
