"id","Tweet","Stance","Set","screen_name","user_id","date","POS","POSplus","textplus"
"857896454752534529","[#MACRONPRESIDENT ???????? #EnsembleLaFrance #StopLePen] 
Belle tribune de José Bové qui votera Emmanuel #Macron, sans... https://t.co/ReLhL7Hz9B","FAVOUR","Training","tchemtcem","48157685","2017-04-28 09:57:08","['[\tPUN\t[', '#MACRONPRESIDENT\tVER:pres\t#MACRONPRESIDENT', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '#EnsembleLaFrance\tNOM\t#EnsembleLaFrance', '#StopLePen\tADJ\t#StopLePen', ']\tPUN\t]', 'Belle\tNAM\tBelle', 'tribune\tNOM\ttribune', 'de\tPRP\tde', 'José\tNAM\tJosé', 'Bové\tNAM\tBové', 'qui\tPRO:REL\tqui', 'votera\tVER:futu\tvoter', 'Emmanuel\tNAM\tEmmanuel', '#Macron\tNOM\t#Macron', ',\tPUN\t,', 'sans\tPRP\tsans', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/ReLhL7Hz9B"" />']","['[\tPUN\t[', 'macron\tNOM\tmacron', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', 'en\tPRO:PER\ten', 'semble\tVER:pres\tsembler', 'la\tDET:ART\tle', 'france\tNOM\tfrance', 'le\tDET:ART\tle', 'pen\tNOM\tpen', ']\tPUN\t]', 'Belle\tNAM\tBelle', 'tribune\tNOM\ttribune', 'de\tPRP\tde', 'José\tNAM\tJosé', 'Bové\tNAM\tBové', 'qui\tPRO:REL\tqui', 'votera\tVER:futu\tvoter', 'Emmanuel\tNAM\tEmmanuel', 'macron\tNOM\tmacron', ',\tPUN\t,', 'sans\tPRP\tsans', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/ReLhL7Hz9B"" />']","[ macron ????????  en semble la france   le pen] 
Belle tribune de José Bové qui votera Emmanuel  macron, sans... https://t.co/ReLhL7Hz9B"
"857938406088863746","#Whirlpool : les Français découvrent que les promesses de @EmmanuelMacron et @MLP_officiel sont intenables dans le… https://t.co/QgSUzSVcM9","AGAINST","Training","duNord_1","574613655","2017-04-28 12:43:50","['#Whirlpool\tNOM\t#Whirlpool', ':\tPUN\t:', 'les\tDET:ART\tle', 'Français\tNAM\tFrançais', 'découvrent\tVER:pres\tdécouvrir', 'que\tKON\tque', 'les\tDET:ART\tle', 'promesses\tNOM\tpromesse', 'de\tPRP\tde', '@\tNOM\t@', 'EmmanuelMacron\tNAM\tEmmanuelMacron', 'et\tKON\tet', '@\tABR\t@', 'MLP_officiel\tNAM\tMLP_officiel', 'sont\tVER:pres\têtre', 'intenables\tADJ\tintenable', 'dans\tPRP\tdans', 'le\tPRO:PER\tle', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/QgSUzSVcM9"" />']","['#Whirlpool\tNOM\t#Whirlpool', ':\tPUN\t:', 'les\tDET:ART\tle', 'Français\tNAM\tFrançais', 'découvrent\tVER:pres\tdécouvrir', 'que\tKON\tque', 'les\tDET:ART\tle', 'promesses\tNOM\tpromesse', 'de\tPRP\tde', '@\tNOM\t@', 'EmmanuelMacron\tNAM\tEmmanuelMacron', 'et\tKON\tet', '@\tABR\t@', 'MLP_officiel\tNAM\tMLP_officiel', 'sont\tVER:pres\têtre', 'intenables\tADJ\tintenable', 'dans\tPRP\tdans', 'le\tPRO:PER\tle', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/QgSUzSVcM9"" />']","#Whirlpool : les Français découvrent que les promesses de @EmmanuelMacron et @MLP_officiel sont intenables dans le… https://t.co/QgSUzSVcM9"
"857945919693750274","@leroidesrats C'est pas stupide de passer de Mélenchon à Macron peut-être ?","AGAINST","Test","Kalang7_","1289661500","2017-04-28 13:13:41","['@\tADJ\t@', 'leroidesrats\tNOM\tleroidesrats', ""C'\tADJ\tC'"", 'est\tVER:pres\têtre', 'pas\tADV\tpas', 'stupide\tADJ\tstupide', 'de\tPRP\tde', 'passer\tVER:infi\tpasser', 'de\tPRP\tde', 'Mélenchon\tNAM\tMélenchon', 'à\tPRP\tà', 'Macron\tNAM\tMacron', 'peut-être\tADV\tpeut-être', '?\tSENT\t?']","['@\tADJ\t@', 'leroidesrats\tNOM\tleroidesrats', ""C'\tADJ\tC'"", 'est\tVER:pres\têtre', 'pas\tADV\tpas', 'stupide\tADJ\tstupide', 'de\tPRP\tde', 'passer\tVER:infi\tpasser', 'de\tPRP\tde', 'Mélenchon\tNAM\tMélenchon', 'à\tPRP\tà', 'Macron\tNAM\tMacron', 'peut-être\tADV\tpeut-être', '?\tSENT\t?']","@leroidesrats C'est pas stupide de passer de Mélenchon à Macron peut-être ?"
"857957940405440512","Tous les jours elle fera le coup !!! #JeVoteMacron https://t.co/EMUSnki4wy","FAVOUR","Training","Gaetan_Lc","360724678","2017-04-28 14:01:27","['Tous\tPRO:IND\ttout', 'les\tDET:ART\tle', 'jours\tNOM\tjour', 'elle\tPRO:PER\telle', 'fera\tVER:futu\tfaire', 'le\tDET:ART\tle', 'coup\tNOM\tcoup', '!\tSENT\t!', '!\tSENT\t!', '!\tSENT\t!', '#JeVoteMacron\tNOM\t#JeVoteMacron', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/EMUSnki4wy"" />']","['Tous\tPRO:IND\ttout', 'les\tDET:ART\tle', 'jours\tNOM\tjour', 'elle\tPRO:PER\telle', 'fera\tVER:futu\tfaire', 'le\tDET:ART\tle', 'coup\tNOM\tcoup', '!\tSENT\t!', '!\tSENT\t!', '!\tSENT\t!', 'je\tPRO:PER\tje', 'vote\tVER:pres\tvoter', 'macron\tNOM\tmacron', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/EMUSnki4wy"" />']","Tous les jours elle fera le coup !!!  je vote macron https://t.co/EMUSnki4wy"
"857972326201249792","@BFMTV C'est d'un lourdingue cette exploitation de la souffrance des Français pour gagner quelques voix. A la limite de l'indécence. #Macron","AGAINST","Training","numerixLeRobot","799391589269389312","2017-04-28 14:58:37","['@\tNOM\t@', 'BFMTV\tNAM\tBFMTV', ""C'\tNAM\tC'"", 'est\tVER:pres\têtre', ""d'\tPRP\tde"", 'un\tDET:ART\tun', 'lourdingue\tADJ\tlourdingue', 'cette\tPRO:DEM\tce', 'exploitation\tNOM\texploitation', 'de\tPRP\tde', 'la\tDET:ART\tle', 'souffrance\tNOM\tsouffrance', 'des\tPRP:det\tdu', 'Français\tNAM\tFrançais', 'pour\tPRP\tpour', 'gagner\tVER:infi\tgagner', 'quelques\tPRO:IND\tquelque', 'voix\tNOM\tvoix', '.\tSENT\t.', 'A\tPRP\tà', 'la\tDET:ART\tle', 'limite\tNOM\tlimite', 'de\tPRP\tde', ""l'\tDET:ART\tle"", 'indécence\tNOM\tindécence', '.\tSENT\t.', '#Macron\tNOM\t#Macron']","['@\tNOM\t@', 'BFMTV\tNAM\tBFMTV', ""C'\tNAM\tC'"", 'est\tVER:pres\têtre', ""d'\tPRP\tde"", 'un\tDET:ART\tun', 'lourdingue\tADJ\tlourdingue', 'cette\tPRO:DEM\tce', 'exploitation\tNOM\texploitation', 'de\tPRP\tde', 'la\tDET:ART\tle', 'souffrance\tNOM\tsouffrance', 'des\tPRP:det\tdu', 'Français\tNAM\tFrançais', 'pour\tPRP\tpour', 'gagner\tVER:infi\tgagner', 'quelques\tPRO:IND\tquelque', 'voix\tNOM\tvoix', '.\tSENT\t.', 'A\tPRP\tà', 'la\tDET:ART\tle', 'limite\tNOM\tlimite', 'de\tPRP\tde', ""l'\tDET:ART\tle"", 'indécence\tNOM\tindécence', '.\tSENT\t.', 'macron\tNOM\tmacron']","@BFMTV C'est d'un lourdingue cette exploitation de la souffrance des Français pour gagner quelques voix. A la limite de l'indécence.  macron"
"857981230758764544","- M Macron un petit foot ?
- avec plaisir 
- vous êtes droitier ou gaucher ?
- alors écoutez je vais être clair une bonne fois pour toute ..","NONE","Training","camcamille970","382753804","2017-04-28 15:34:00","['-\tPUN\t-', 'M\tVER:simp\tM', 'Macron\tNAM\tMacron', 'un\tDET:ART\tun', 'petit\tADJ\tpetit', 'foot\tNOM\tfoot', '?\tSENT\t?', '-\tPUN\t-', 'avec\tPRP\tavec', 'plaisir\tNOM\tplaisir', '-\tPUN\t-', 'vous\tPRO:PER\tvous', 'êtes\tVER:pres\têtre', 'droitier\tADJ\tdroitier', 'ou\tKON\tou', 'gaucher\tADJ\tgaucher', '?\tSENT\t?', '-\tPUN\t-', 'alors\tADV\talors', 'écoutez\tVER:pres\técouter', 'je\tPRO:PER\tje', 'vais\tVER:pres\taller', 'être\tVER:infi\têtre', 'clair\tADV\tclair', 'une\tDET:ART\tun', 'bonne\tADJ\tbon', 'fois\tNOM\tfoi|fois', 'pour\tPRP\tpour', 'toute\tPRO:IND\ttout', '.\tSENT\t.', '.\tSENT\t.']","['-\tPUN\t-', 'M\tVER:simp\tM', 'Macron\tNAM\tMacron', 'un\tDET:ART\tun', 'petit\tADJ\tpetit', 'foot\tNOM\tfoot', '?\tSENT\t?', '-\tPUN\t-', 'avec\tPRP\tavec', 'plaisir\tNOM\tplaisir', '-\tPUN\t-', 'vous\tPRO:PER\tvous', 'êtes\tVER:pres\têtre', 'droitier\tADJ\tdroitier', 'ou\tKON\tou', 'gaucher\tADJ\tgaucher', '?\tSENT\t?', '-\tPUN\t-', 'alors\tADV\talors', 'écoutez\tVER:pres\técouter', 'je\tPRO:PER\tje', 'vais\tVER:pres\taller', 'être\tVER:infi\têtre', 'clair\tADV\tclair', 'une\tDET:ART\tun', 'bonne\tADJ\tbon', 'fois\tNOM\tfoi|fois', 'pour\tPRP\tpour', 'toute\tPRO:IND\ttout', '.\tSENT\t.', '.\tSENT\t.']","- M Macron un petit foot ?
- avec plaisir 
- vous êtes droitier ou gaucher ?
- alors écoutez je vais être clair une bonne fois pour toute .."
"857999587004620800","Le minable #Macron qui s'aplatie comme une merde devant #Merkel vient souiller la mémoire de nos morts. ????… https://t.co/RzqF61MXP0","AGAINST","Training","cabrian06","2290571639","2017-04-28 16:46:57","['Le\tDET:ART\tle', 'minable\tADJ\tminable', '#Macron\tNOM\t#Macron', 'qui\tPRO:REL\tqui', ""s'\tPRO:PER\tse"", 'aplatie\tVER:pper\taplatir', 'comme\tADV\tcomme', 'une\tDET:ART\tun', 'merde\tNOM\tmerde', 'devant\tPRP\tdevant', '#Merkel\tNOM\t#Merkel', 'vient\tVER:pres\tvenir', 'souiller\tVER:infi\tsouiller', 'la\tDET:ART\tle', 'mémoire\tNOM\tmémoire', 'de\tPRP\tde', 'nos\tDET:POS\tnotre', 'morts\tNOM\tmort', '.\tSENT\t.', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/RzqF61MXP0"" />']","['Le\tDET:ART\tle', 'minable\tADJ\tminable', 'macron\tNOM\tmacron', 'qui\tPRO:REL\tqui', ""s'\tPRO:PER\tse"", 'aplatie\tVER:pper\taplatir', 'comme\tADV\tcomme', 'une\tDET:ART\tun', 'merde\tNOM\tmerde', 'devant\tADV\tdevant', 'me\tPRO:PER\tme', 'vient\tVER:pres\tvenir', 'souiller\tVER:infi\tsouiller', 'la\tDET:ART\tle', 'mémoire\tNOM\tmémoire', 'de\tPRP\tde', 'nos\tDET:POS\tnotre', 'morts\tNOM\tmort', '.\tSENT\t.', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '?\tSENT\t?', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/RzqF61MXP0"" />']","Le minable  macron qui s'aplatie comme une merde devant  me vient souiller la mémoire de nos morts. ????… https://t.co/RzqF61MXP0"
"858000847669690368","Macron avec les commentaires de Da Fonseca ! https://t.co/xlG4Crj7YU","NONE","Test","NardoutTom","704900105","2017-04-28 16:51:57","['Macron\tNOM\tMacron', 'avec\tPRP\tavec', 'les\tDET:ART\tle', 'commentaires\tNOM\tcommentaire', 'de\tPRP\tde', 'Da\tNAM\tDa', 'Fonseca\tNAM\tFonseca', '!\tSENT\t!', 'url-remplacée\tVER:pper\turl-remplacée', '<repurl text=""https://t.co/xlG4Crj7YU"" />']","['Macron\tNOM\tMacron', 'avec\tPRP\tavec', 'les\tDET:ART\tle', 'commentaires\tNOM\tcommentaire', 'de\tPRP\tde', 'Da\tNAM\tDa', 'Fonseca\tNAM\tFonseca', '!\tSENT\t!', 'url-remplacée\tVER:pper\turl-remplacée', '<repurl text=""https://t.co/xlG4Crj7YU"" />']","Macron avec les commentaires de Da Fonseca ! https://t.co/xlG4Crj7YU"
"858010252154941441","Emmanuel Macron est le liquidateur judiciaire de ceux qui ont minutieusement pillé la France à leur profit. Nous devons lui faire barrage !","AGAINST","Training","SJallamion","3354964647","2017-04-28 17:29:19","['Emmanuel\tNAM\tEmmanuel', 'Macron\tNAM\tMacron', 'est\tVER:pres\têtre', 'le\tDET:ART\tle', 'liquidateur\tNOM\tliquidateur', 'judiciaire\tADJ\tjudiciaire', 'de\tPRP\tde', 'ceux\tPRO:DEM\tcelui', 'qui\tPRO:REL\tqui', 'ont\tVER:pres\tavoir', 'minutieusement\tADV\tminutieusement', 'pillé\tVER:pper\tpiller', 'la\tDET:ART\tle', 'France\tNAM\tFrance', 'à\tPRP\tà', 'leur\tDET:POS\tleur', 'profit\tNOM\tprofit', '.\tSENT\t.', 'Nous\tPRO:PER\tnous', 'devons\tVER:pres\tdevoir', 'lui\tPRO:PER\tlui', 'faire\tVER:infi\tfaire', 'barrage\tNOM\tbarrage', '!\tSENT\t!']","['Emmanuel\tNAM\tEmmanuel', 'Macron\tNAM\tMacron', 'est\tVER:pres\têtre', 'le\tDET:ART\tle', 'liquidateur\tNOM\tliquidateur', 'judiciaire\tADJ\tjudiciaire', 'de\tPRP\tde', 'ceux\tPRO:DEM\tcelui', 'qui\tPRO:REL\tqui', 'ont\tVER:pres\tavoir', 'minutieusement\tADV\tminutieusement', 'pillé\tVER:pper\tpiller', 'la\tDET:ART\tle', 'France\tNAM\tFrance', 'à\tPRP\tà', 'leur\tDET:POS\tleur', 'profit\tNOM\tprofit', '.\tSENT\t.', 'Nous\tPRO:PER\tnous', 'devons\tVER:pres\tdevoir', 'lui\tPRO:PER\tlui', 'faire\tVER:infi\tfaire', 'barrage\tNOM\tbarrage', '!\tSENT\t!']","Emmanuel Macron est le liquidateur judiciaire de ceux qui ont minutieusement pillé la France à leur profit. Nous devons lui faire barrage !"
"858015533433856001","@daniellambert75 @Jost43162282 Je me demande si les équipes de Macron sont biens conscientes de la campagne qu ils… https://t.co/fLlDMjOO0I","AGAINST","Training","elmrey2006","3360116865","2017-04-28 17:50:18","['@\tABR\t@', 'daniellambert75\tABR\tdaniellambert75', '@\tABR\t@', 'Jost43162282\tABR\tJost43162282', 'Je\tPRO:PER\tje', 'me\tPRO:PER\tme', 'demande\tVER:pres\tdemander', 'si\tADV\tsi', 'les\tDET:ART\tle', 'équipes\tNOM\téquipe', 'de\tPRP\tde', 'Macron\tNAM\tMacron', 'sont\tVER:pres\têtre', 'biens\tNOM\tbien', 'conscientes\tADJ\tconscient', 'de\tPRP\tde', 'la\tDET:ART\tle', 'campagne\tNOM\tcampagne', 'qu\tADJ\tqu', 'ils\tPRO:PER\til', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/fLlDMjOO0I"" />']","['@\tABR\t@', 'daniellambert75\tABR\tdaniellambert75', '@\tABR\t@', 'Jost43162282\tABR\tJost43162282', 'Je\tPRO:PER\tje', 'me\tPRO:PER\tme', 'demande\tVER:pres\tdemander', 'si\tADV\tsi', 'les\tDET:ART\tle', 'équipes\tNOM\téquipe', 'de\tPRP\tde', 'Macron\tNAM\tMacron', 'sont\tVER:pres\têtre', 'biens\tNOM\tbien', 'conscientes\tADJ\tconscient', 'de\tPRP\tde', 'la\tDET:ART\tle', 'campagne\tNOM\tcampagne', 'qu\tADJ\tqu', 'ils\tPRO:PER\til', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/fLlDMjOO0I"" />']","@daniellambert75 @Jost43162282 Je me demande si les équipes de Macron sont biens conscientes de la campagne qu ils… https://t.co/fLlDMjOO0I"
"858019499177644033","J'apprends que une bande de militants pro Macron ont agressé 2 jeunes venus soutenir la Banderole #ToutSaufMacron
C… https://t.co/UyD0vm5WCC","AGAINST","Test","Lu_Francisi","846353683218608128","2017-04-28 18:06:04","[""J'\tPRO:PER\tje"", 'apprends\tVER:pres\tapprendre', 'que\tKON\tque', 'une\tDET:ART\tun', 'bande\tNOM\tbande', 'de\tPRP\tde', 'militants\tADJ\tmilitant', 'pro\tNOM\tpro', 'Macron\tNAM\tMacron', 'ont\tVER:pres\tavoir', 'agressé\tVER:pper\tagresser', '2\tNUM\t@card@', 'jeunes\tNOM\tjeune', 'venus\tVER:pper\tvenir', 'soutenir\tVER:infi\tsoutenir', 'la\tDET:ART\tle', 'Banderole\tNOM\tbanderole', '#ToutSaufMacron\tNOM\t#ToutSaufMacron', 'C\tNUM\tC', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/UyD0vm5WCC"" />']","[""J'\tPRO:PER\tje"", 'apprends\tVER:pres\tapprendre', 'que\tKON\tque', 'une\tDET:ART\tun', 'bande\tNOM\tbande', 'de\tPRP\tde', 'militants\tADJ\tmilitant', 'pro\tNOM\tpro', 'Macron\tNAM\tMacron', 'ont\tVER:pres\tavoir', 'agressé\tVER:pper\tagresser', '2\tNUM\t@card@', 'jeunes\tNOM\tjeune', 'venus\tVER:pper\tvenir', 'soutenir\tVER:infi\tsoutenir', 'la\tDET:ART\tle', 'Banderole\tNOM\tbanderole', 'tout\tPRO:IND\ttout', 'sa\tDET:POS\tson', 'macron\tNOM\tmacron', 'C\tNUM\tC', '...\tPUN\t...', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/UyD0vm5WCC"" />']","J'apprends que une bande de militants pro Macron ont agressé 2 jeunes venus soutenir la Banderole  tout sa macron
C… https://t.co/UyD0vm5WCC"
"858023994611642370","la faute à qui #ducon ? #MacronJamais https://t.co/lvaSoQLGTW","AGAINST","Training","vladivos7","3296368816","2017-04-28 18:23:56","['la\tDET:ART\tle', 'faute\tNOM\tfaute', 'à\tPRP\tà', 'qui\tPRO:REL\tqui', '#ducon\tNOM\t#ducon', '?\tSENT\t?', '#MacronJamais\tVER:impf\t#MacronJamais', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/lvaSoQLGTW"" />']","['la\tDET:ART\tle', 'faute\tNOM\tfaute', 'à\tPRP\tà', 'qui\tPRO:REL\tqui', 'du\tPRP:det\tdu', 'c\tNOM\tc', 'on\tPRO:PER\ton', '?\tSENT\t?', 'macron\tNOM\tmacron', 'jamais\tADV\tjamais', 'url-remplacée\tADJ\turl-remplacée', '<repurl text=""https://t.co/lvaSoQLGTW"" />']","la faute à qui  du c on ?  macron jamais https://t.co/lvaSoQLGTW"
"858032606541230080","@ULYSSE888 Le ""Front Républicain"" de #Macron c'est comme le ""Gouvernement de la défense nationale"" de #Thiers, une imposture.
#SensCommun","AGAINST","Training","LaSagesse78190","2739712336","2017-04-28 18:58:09","['@\tABR\t@', 'ULYSSE888\tABR\tULYSSE888', 'Le\tDET:ART\tle', '""\tPUN:cit\t""', 'Front\tNAM\tFront', 'Républicain\tNAM\tRépublicain', '""\tPUN:cit\t""', 'de\tPRP\tde', '#Macron\tNOM\t#Macron', ""c'\tPRO:DEM\tce"", 'est\tVER:pres\têtre', 'comme\tADV\tcomme', 'le\tDET:ART\tle', '""\tPUN:cit\t""', 'Gouvernement\tNOM\tgouvernement', 'de\tPRP\tde', 'la\tDET:ART\tle', 'défense\tNOM\tdéfense', 'nationale\tADJ\tnational', '""\tPUN:cit\t""', 'de\tPRP\tde', '#Thiers\tNOM\t#Thiers', ',\tPUN\t,', 'une\tDET:ART\tun', 'imposture\tNOM\timposture', '.\tSENT\t.', '#SensCommun\tNOM\t#SensCommun']","['@\tABR\t@', 'ULYSSE888\tABR\tULYSSE888', 'Le\tDET:ART\tle', '""\tPUN:cit\t""', 'Front\tNAM\tFront', 'Républicain\tNAM\tRépublicain', '""\tPUN:cit\t""', 'de\tPRP\tde', 'macron\tNOM\tmacron', ""c'\tPRO:DEM\tce"", 'est\tVER:pres\têtre', 'comme\tADV\tcomme', 'le\tDET:ART\tle', '""\tPUN:cit\t""', 'Gouvernement\tNOM\tgouvernement', 'de\tPRP\tde', 'la\tDET:ART\tle', 'défense\tNOM\tdéfense', 'nationale\tADJ\tnational', '""\tPUN:cit\t""', 'de\tPRP\tde', 't\tNOM\tt', 'h\tABR\theure', 'ier\tNOM\tier', ',\tPUN\t,', 'une\tDET:ART\tun', 'imposture\tNOM\timposture', '.\tSENT\t.', 'sen\tNOM\tsen', 'c\tVER:futu\tc', 'o\tVER:pper\to']","@ULYSSE888 Le ""Front Républicain"" de  macron c'est comme le ""Gouvernement de la défense nationale"" de  t h ier, une imposture.
 sen c o"
"858038862676979712","#MarineLePen #Macron #EnMarche
Soutien de #DupontAignan au #FN : le vice-président de #DeboutLaFrance démissionne https://t.co/ibw0LidO7k","NONE","Training","DanielBrobecker","2552546485","2017-04-28 19:23:01","['#MarineLePen\tADJ\t#MarineLePen', '#Macron\tNOM\t#Macron', '#EnMarche\tVER:pres\t#EnMarche', 'Soutien\tNAM\tSoutien', 'de\tPRP\tde', '#DupontAignan\tNOM\t#DupontAignan', 'au\tPRP:det\tau', '#FN\tNOM\t#FN', ':\tPUN\t:', 'le\tDET:ART\tle', 'vice-président\tNOM\tvice-président', 'de\tPRP\tde', '#DeboutLaFrance\tNOM\t#DeboutLaFrance', 'démissionne\tVER:pres\tdémissionner', 'url-remplacée\tVER:pper\turl-remplacée', '<repurl text=""https://t.co/ibw0LidO7k"" />']","['marine\tVER:pres\tmariner', 'le\tDET:ART\tle', 'pen\tADJ\tpen', 'macron\tNOM\tmacron', 'en\tPRP\ten', 'marche\tNOM\tmarche', 'Soutien\tNAM\tSoutien', 'de\tPRP\tde', 'du\tPRP:det\tdu', 'a\tVER:pres\tavoir', 'au\tPRP:det\tau', 'fn\tNOM\tfn', ':\tPUN\t:', 'le\tDET:ART\tle', 'vice-président\tNOM\tvice-président', 'de\tPRP\tde', 'debout\tADV\tdebout', 'la\tDET:ART\tle', 'france\tNOM\tfrance', 'démissionne\tVER:pres\tdémissionner', 'url-remplacée\tVER:pper\turl-remplacée', '<repurl text=""https://t.co/ibw0LidO7k"" />']"," marine le pen  macron  en marche
Soutien de  du a au  fn : le vice-président de  debout la france démissionne https://t.co/ibw0LidO7k"
"858053207137939456","La fâcheuse "" anecdote "" qui révèle aux yeux du monde la face cachée de l'iceberg #Macron que la #France risque de percuter...","AGAINST","Training","Pezenas_Dac","726439537430433792","2017-04-28 20:20:01","['La\tDET:ART\tle', 'fâcheuse\tADJ\tfâcheux', '""\tPUN:cit\t""', 'anecdote\tNOM\tanecdote', '""\tPUN:cit\t""', 'qui\tPRO:REL\tqui', 'révèle\tVER:pres\trévéler', 'aux\tPRP:det\tau', 'yeux\tNOM\tœil', 'du\tPRP:det\tdu', 'monde\tNOM\tmonde', 'la\tDET:ART\tle', 'face\tNOM\tface', 'cachée\tVER:pper\tcacher', 'de\tPRP\tde', ""l'\tDET:ART\tle"", 'iceberg\tNOM\ticeberg', '#Macron\tADJ\t#Macron', 'que\tKON\tque', 'la\tDET:ART\tle', '#France\tNOM\t#France', 'risque\tVER:pres\trisquer', 'de\tPRP\tde', 'percuter\tVER:infi\tpercuter', '...\tPUN\t...']","['La\tDET:ART\tle', 'fâcheuse\tADJ\tfâcheux', '""\tPUN:cit\t""', 'anecdote\tNOM\tanecdote', '""\tPUN:cit\t""', 'qui\tPRO:REL\tqui', 'révèle\tVER:pres\trévéler', 'aux\tPRP:det\tau', 'yeux\tNOM\tœil', 'du\tPRP:det\tdu', 'monde\tNOM\tmonde', 'la\tDET:ART\tle', 'face\tNOM\tface', 'cachée\tVER:pper\tcacher', 'de\tPRP\tde', ""l'\tDET:ART\tle"", 'iceberg\tNOM\ticeberg', 'macron\tNOM\tmacron', 'que\tKON\tque', 'la\tDET:ART\tle', 'france\tNOM\tfrance', 'risque\tVER:pres\trisquer', 'de\tPRP\tde', 'percuter\tVER:infi\tpercuter', '...\tPUN\t...']","La fâcheuse "" anecdote "" qui révèle aux yeux du monde la face cachée de l'iceberg  macron que la  france risque de percuter..."
"858058462034620420","Fier du courage de @dupontaignan qui prend ses responsabilités. Sauvons notre pays du danger  # Macron avec @MLP_officiel et @dupontaignan","AGAINST","Test","GauloisModere","779400751646908417","2017-04-28 20:40:53","['Fier\tVER:infi\tfier', 'du\tPRP:det\tdu', 'courage\tNOM\tcourage', 'de\tPRP\tde', '@\tNOM\t@', 'dupontaignan\tADJ\tdupontaignan', 'qui\tPRO:REL\tqui', 'prend\tVER:pres\tprendre', 'ses\tDET:POS\tson', 'responsabilités\tNOM\tresponsabilité', '.\tSENT\t.', 'Sauvons\tVER:pres\tsauver', 'notre\tDET:POS\tnotre', 'pays\tNOM\tpays', 'du\tPRP:det\tdu', 'danger\tNOM\tdanger', '#\tADJ\t#', 'Macron\tNOM\tMacron', 'avec\tPRP\tavec', '@\tNOM\t@', 'MLP_officiel\tADJ\tMLP_officiel', 'et\tKON\tet', '@\tADJ\t@', 'dupontaignan\tNOM\tdupontaignan']","['Fier\tVER:infi\tfier', 'du\tPRP:det\tdu', 'courage\tNOM\tcourage', 'de\tPRP\tde', '@\tNOM\t@', 'dupontaignan\tADJ\tdupontaignan', 'qui\tPRO:REL\tqui', 'prend\tVER:pres\tprendre', 'ses\tDET:POS\tson', 'responsabilités\tNOM\tresponsabilité', '.\tSENT\t.', 'Sauvons\tVER:pres\tsauver', 'notre\tDET:POS\tnotre', 'pays\tNOM\tpays', 'du\tPRP:det\tdu', 'danger\tNOM\tdanger', '#\tADJ\t#', 'Macron\tNOM\tMacron', 'avec\tPRP\tavec', '@\tNOM\t@', 'MLP_officiel\tADJ\tMLP_officiel', 'et\tKON\tet', '@\tADJ\t@', 'dupontaignan\tNOM\tdupontaignan']","Fier du courage de @dupontaignan qui prend ses responsabilités. Sauvons notre pays du danger  # Macron avec @MLP_officiel et @dupontaignan"
