"perdre","negemo"
"egotis","negemo"
"unlov","negemo"
"sense èxit","negemo"
"lladre","negemo"
"enrag","negemo"
"fora","negemo"
"tens","negemo"
"nostàlgic","negemo"
"sinistre","negemo"
"no atractiu","negemo"
"disturbis","negemo"
"egoista","negemo"
"distreure","negemo"
"víctima","negemo"
"cruel","negemo"
"problema","negemo"
"interessat","negemo"
"de por","negemo"
"opport","posemo"
"orgull","posemo"
"compassió","posemo"
"especial","posemo"
"premi","posemo"
"suports","posemo"
"adornat","posemo"
"gràcies","posemo"
"triomf","posemo"
"gaudir","posemo"
"fabulós","posemo"
"wonderf","posemo"
"pantà;","posemo"
"heroi","posemo"
"charit","posemo"
"actiu","posemo"
"crèdit","posemo"
"obres de teatre","posemo"
"valoració","posemo"
"calma","posemo"
"relaxar","posemo"
"ja","posemo"
"premi","posemo"
"gràcies","posemo"
"tolerant","posemo"
"atreure","posemo"
"victòries","posemo"
"fab","posemo"
"privilegi","posemo"
"millor","posemo"
"amb confiança","posemo"
"segur","posemo"
"partidari","posemo"
"sentimental","posemo"
"beauté","posemo"
"freeness","posemo"
"sort","posemo"
"guanyat","posemo"
"facilitat","posemo"
"gratis","posemo"
"part","posemo"
"saviesa","posemo"
"proporciona","posemo"
"tendre","posemo"
"força","posemo"
"likeab","posemo"
"definitivament","posemo"
"prettie","posemo"
"entusiasme segueix","posemo"
"estimat","posemo"
"arengada","posemo"
"giggl","posemo"
"content","posemo"
"millor","posemo"
"amb sort","posemo"
"millorar","posemo"
"assur","posemo"
"estimada","posemo"
"confiança","posemo"
"confiat","posemo"
"interès","posemo"
"preciós","posemo"
"fàcil","posemo"
"jugat","posemo"
"ximple","posemo"
"thankf","posemo"
"fantàstic","posemo"
"facilitat","posemo"
"d'acord","posemo"
"estimat","posemo"
"promès","posemo"
"per casualitat","posemo"
"amor","posemo"
"vigor","posemo"
"afalagar","posemo"
"volgut","posemo"
"audaç","posemo"
"accepta","posemo"
"més suau","posemo"
"festiu","posemo"
"estimar","posemo"
"accepta","posemo"
"tresor","posemo"
"suport","posemo"
"veritable","posemo"
"positiu","posemo"
"orgullós","posemo"
"acordant","posemo"
"sobresortir","posemo"
"humor","posemo"
"lleial","posemo"
"calenta","posemo"
"magnific","posemo"
"agreeab","posemo"
"recolzat","posemo"
"guai","posemo"
"harmon","posemo"
"ànima bessona","posemo"
"valent","posemo"
"afavorir","posemo"
"accions","posemo"
"està d'acord","posemo"
"suport","posemo"
"honor","posemo"
"acord","posemo"
"entretenir","posemo"
"amor","posemo"
"humor","posemo"
"deligh","posemo"
"súper","posemo"
"compartir","posemo"
"virtut","posemo"
"virtuo","posemo"
"valorat","posemo"
"valors","posemo"
"impressionant","posemo"
"lucks","posemo"
"òptima","posemo"
"ordenat","posemo"
"aok","posemo"
"veritablement","posemo"
"bonic","posemo"
"juganer","posemo"
"adoració","posemo"
"dynam","posemo"
"agrair","posemo"
"hoho","posemo"
"invigor","posemo"
"més veritable","posemo"
"amor","posemo"
"courag","posemo"
"benefici","posemo"
"ecsta","posemo"
"dolça","posemo"
"romanç","posemo"
"que","posemo"
"content","posemo"
"honest","posemo"
"amenaça","posemo"
"esperances","posemo"
"amic","posemo"
"abraçada","posemo"
"radiant","posemo"
"lmao","posemo"
"de llepar-se els dits","posemo"
"feliç","posemo"
"excel · lent","posemo"
"ideal","posemo"
"gran","posemo"
"segur","posemo"
"digne","posemo"
"mèrit","posemo"
"sunshin","posemo"
"brillant","posemo"
"val la pena","posemo"
"gènere","posemo"
"tranquil","posemo"
"definit","posemo"
"mengeu","posemo"
"compartir","posemo"
"inspiració","posemo"
"nurtur","posemo"
"cura","posemo"
"guardar","posemo"
"cares","posemo"
"vital","posemo"
"acurat","posemo"
"broma","posemo"
"advantage","posemo"
"convinc","posemo"
"bo","posemo"
"optimisme","posemo"
"delicat","posemo"
"la ndsom","posemo"
"alleujament","posemo"
"delectabl","posemo"
"acceptat","posemo"
"somriure","posemo"
"energ","posemo"
"beneficiós","posemo"
"benefici","posemo"
"glamour","posemo"
"ric","posemo"
"fent broma","posemo"
"elegant","posemo"
"allibera","posemo"
"més lliure","posemo"
"devot","posemo"
"freeb","posemo"
"alliberat","posemo"
"relaxat","posemo"
"estiu","posemo"
"afició","posemo"
"alliberament","posemo"
"determina","posemo"
"cura","posemo"
"lol","posemo"
"gratef","posemo"
"je","posemo"
"yays","posemo"
"romàntic","posemo"
"coquetejar","posemo"
"acordar","posemo"
"afecte","posemo"
"splend","posemo"
"cert","posemo"
"appreciat","posemo"
"bé","posemo"
"original","posemo"
"despreocupat","posemo"
"dolços","posemo"
"cel","posemo"
"casual","posemo"
"excit","posemo"
"dolçament","posemo"
"sortint","posemo"
"fort","posemo"
"sociab","posemo"
"dolçor","posemo"
"meravellós","posemo"
"hurra","posemo"
"incentiu","posemo"
"chuckl","posemo"
"agradable","posemo"
"valuabl","posemo"
"challeng","posemo"
"acceptar","posemo"
"lucked","posemo"
"alegre","posemo"
"perfecte","posemo"
"confort","posemo"
"diví","posemo"
"abraçades","posemo"
"alleujament","posemo"
"bé","posemo"
"jolla","posemo"
"cordial","posemo"
"jugant","posemo"
"inofensiu","posemo"
"caixa","posemo"
"oks","posemo"
"adventur","posemo"
"fàcilment","posemo"
"beneir","posemo"
"paradís","posemo"
"agradable","posemo"
"benefici","posemo"
"beneficis","posemo"
"painl","posemo"
"pensatiu","posemo"
"graci","posemo"
"gràcia","posemo"
"amablement","posemo"
"intell","posemo"
"alleujament","posemo"
"jugar","posemo"
"acceptant","posemo"
"enllà","posemo"
"fons","posemo"
"efficien","posemo"
"fi","posemo"
"esperança","posemo"
"assolellat","posemo"
"compartit","posemo"
"satisf","posemo"
"wow","posemo"
"si us plau","posemo"
"determinat","posemo"
"compliment","posemo"
"més assolellat","posemo"
"gustos","posemo"
"crear","posemo"
"crear","posemo"
"benevolen","posemo"
"nivell","posemo"
"troballes","posemo"
"diversió","posemo"
"esperant","posemo"
"llest","posemo"
"benigne","posemo"
"deliciós","posemo"
"boig","posemo"
"gran","posemo"
"prima","posemo"
"còmic","posemo"
"humor","posemo"
"somriures","posemo"
"ansiós","posemo"
"victòria","posemo"
"veracitat","posemo"
"èxit","posemo"
"resolv","posemo"
"popular","posemo"
"sorprès","posemo"
"fe","posemo"
"perdonar","posemo"
"llibertat","posemo"
"encant","posemo"
"vigor","posemo"
"recompensa","posemo"
"palatabl","posemo"
"esperat","posemo"
"glamour","posemo"
"amorós","posemo"
"més assolellat","posemo"
"agraciat","posemo"
"pau","posemo"
"agradable","posemo"
"ajudar","posemo"
"seg","posemo"
"vores","posemo"
"ajuda","posemo"
"brillian","posemo"
"tenir èxit","posemo"
"donant","posemo"
"vuitens","posemo"
"gran","posemo"
"honor","posemo"
"confiança","posemo"
"alegria","posemo"
"intel·ligent","posemo"
"bonic","posemo"
"impressionar","posemo"
"amb alegria","posemo"
"atrevit","posemo"
"importen","posemo"
"fixació","posemo"
"preparació","posemo"
"perfecte","posemo"
"superior","posemo"
"considerat","posemo"
"festa","posemo"
"petó","posemo"
"emoció","posemo"
"veritat","posemo"
"obert de ment","posemo"
"hilarant","posemo"
"afectuosament","posemo"
"afilat","posemo"
"millorar","posemo"
"talent","posemo"
"estima","posemo"
"amant","posemo"
"suaument","posemo"
"amable","posemo"
"happi","posemo"
"útil","posemo"
"convingut","posemo"
"ha","posemo"
"esperançat","posemo"
"carinyo","posemo"
"afortunat","posemo"
"lucki","posemo"
"riquesa","posemo"
"favor","posemo"
"alegria","posemo"
"preciós","posemo"
"enèrgica","posemo"
"amb llibertat","posemo"
"admiro","posemo"
"glòria","posemo"
"flexibilització","posemo"
"riure","posemo"
"respecte","posemo"
"agraït","posemo"
"tractar","posemo"
"ador","posemo"
"valor","posemo"
"innocen","posemo"
"engage","posemo"
"ajudant","posemo"
"welcom","posemo"
"festa","posemo"
"premsa","posemo"
"bé","posemo"
"suprem","posemo"
"agradat","posemo"
"més suau","posemo"
"intel·ligent","posemo"
"rofl","posemo"
"útil","posemo"
"easie","posemo"
"reassur","posemo"
"franquesa","posemo"
"gust","posemo"
"de suport","posemo"
"winn","posemo"
"passió","posemo"
"pleasure","posemo"
"encourag","posemo"
"forgiv","posemo"
"sense por","posemo"
"prendre","posemo"
"compromís","posemo"
"camp","posemo"
"és broma","posemo"
"somriure","posemo"
"okays","posemo"
"agraït","posemo"
"prudent","posemo"
"glori","posemo"
"bondat","posemo"
"renaixement","posemo"
"n nadons","posemo"
"honestament","posemo"
