"gémissements","negemo"
"manqué","negemo"
"tendu","negemo"
"dégradation","negemo"
"sauvage","negemo"
"startl","negemo"
"remords","negemo"
"pire","negemo"
"cocher","negemo"
"râpé","negemo"
"terrible","negemo"
"humilié","negemo"
"lazie","negemo"
"effrayant","negemo"
"sceptique","negemo"
"puk","negemo"
"la tourmente","negemo"
"vengeance","negemo"
"baise","negemo"
"gémissement","negemo"
"brutal","negemo"
"agresser","negemo"
"désagréable","negemo"
"bégayer","negemo"
"cassé","negemo"
"condamner","negemo"
"voler","negemo"
"souche","negemo"
"suce","negemo"
"abandon","negemo"
"ingrat","negemo"
"têtu","negemo"
"dépit","negemo"
"lous","negemo"
"n'aime pas","negemo"
"n'a pas aimé","negemo"
"gênant","negemo"
"nécessiteux","negemo"
"rude","negemo"
"engourdi","negemo"
"crainte","negemo"
"enfer","negemo"
"souffrir","negemo"
"ventouse","negemo"
"protestant","negemo"
"se plaindre","negemo"
"nuire","negemo"
"terrifier","negemo"
"remué","negemo"
"manque","negemo"
"pathétique","negemo"
"painf","negemo"
"struggl","negemo"
"perle","negemo"
"menace","negemo"
"manquer","negemo"
"regret","negemo"
"pains","negemo"
"désir","negemo"
"le viol","negemo"
"impersonnel","negemo"
"arme","negemo"
"défaut","negemo"
"inutile","negemo"
"irrésolu","negemo"
"victime","negemo"
"détruire","negemo"
"ridicule","negemo"
"étourdi","negemo"
"ugl","negemo"
"hésite","negemo"
"en effet","negemo"
"nerveux","negemo"
"se ruiner","negemo"
"ennemi","negemo"
"cri","negemo"
"déverser","negemo"
"submerger","negemo"
"stupide","negemo"
"craignait","negemo"
"insatisfaction","negemo"
"malheur","negemo"
"éperdu","negemo"
"pisse","negemo"
"manquant","negemo"
"vulnerab","negemo"
"uncomfortabl","negemo"
"cynique","negemo"
"détresse","negemo"
"étouffer","negemo"
"secousses","negemo"
"se trompe","negemo"
"sans valeur","negemo"
"diable","negemo"
"épouvanter","negemo"
"miser","negemo"
"zut","negemo"
"préjudiciable","negemo"
"frénétique","negemo"
"angoisse","negemo"
"défaite","negemo"
"tuer","negemo"
"discourag","negemo"
"charge","negemo"
"privé","negemo"
"couper","negemo"
"détesté","negemo"
"étourdit","negemo"
"pleurs","negemo"
"déteste","negemo"
"haine","negemo"
"secoué","negemo"
"comme","negemo"
"de mauvaise humeur","negemo"
"affronter","negemo"
"méfiance","negemo"
"effrayer","negemo"
"perdant","negemo"
"empt","negemo"
"sauvage","negemo"
"mal","negemo"
"haine","negemo"
"puanteur","negemo"
"seul","negemo"
"non contrôlé","negemo"
"puer","negemo"
"terne","negemo"
"pettie","negemo"
"rance","negemo"
"grr","negemo"
"site","negemo"
"craintes","negemo"
"moquer","negemo"
"démissionner","negemo"
"intimidés","negemo"
"nast","negemo"
"querelle","negemo"
"potins","negemo"
"vicieux","negemo"
"ne pas aimer","negemo"
"fatal","negemo"
"suspect","negemo"
"banal","negemo"
"secousse","negemo"
"pourri","negemo"
"danger","negemo"
"interdire","negemo"
"merde","negemo"
"craz","negemo"
"doute","negemo"
"ennuyer","negemo"
"scélérat","negemo"
"mépris","negemo"
"boiteux","negemo"
"névrosé","negemo"
"immoral","negemo"
"sans","negemo"
"tension","negemo"
"pressur","negemo"
"malaise","negemo"
"abuser de","negemo"
"se ressentent","negemo"
"excruciat","negemo"
"furieux","negemo"
"suffisant","negemo"
"pourriture","negemo"
"torture","negemo"
"panique","negemo"
"sanglots","negemo"
"défence","negemo"
"réprimer","negemo"
"défendre","negemo"
"obséder","negemo"
"embarrasser","negemo"
"insuffisance","negemo"
"fatigu","negemo"
"chienne","negemo"
"poule mouillée","negemo"
"isolat","negemo"
"malheureusement","negemo"
"attaque","negemo"
"villas","negemo"
"abus","negemo"
"punir","negemo"
"guerre","negemo"
"ennuyeuse","negemo"
"déranger","negemo"
"impatien","negemo"
"terribl","negemo"
"contraction","negemo"
"connard","negemo"
"peur","negemo"
"connard","negemo"
"nocif","negemo"
"peur","negemo"
"envie","negemo"
"blessé","negemo"
"décourager","negemo"
"timide","negemo"
"unsavo","negemo"
"thés","negemo"
"dévasté","negemo"
"brut","negemo"
"chagrin","negemo"
"râleur","negemo"
"meurtre","negemo"
"freak","negemo"
"blasé","negemo"
"merdique","negemo"
"odieux","negemo"
"brut","negemo"
"craintif","negemo"
"mensonge","negemo"
"appréhende","negemo"
"exaspérant","negemo"
"nerd","negemo"
"méchant","negemo"
"étrange","negemo"
"difficile","negemo"
"masochis","negemo"
"être en désaccord","negemo"
"enfoiré","negemo"
"baisée","negemo"
"pleuré","negemo"
"pleurs","negemo"
"goujat","negemo"
"écrasé","negemo"
"perte","negemo"
"perdu","negemo"
"non protégé","negemo"
"perd","negemo"
"perdre","negemo"
"egotis","negemo"
"unlov","negemo"
"infructueux","negemo"
"voleur","negemo"
"enrag","negemo"
"dehors","negemo"
"crispé","negemo"
"le mal du pays","negemo"
"sinistre","negemo"
"peu attrayant","negemo"
"troubles","negemo"
"égoïste","negemo"
"distraire","negemo"
"victime","negemo"
"cruel","negemo"
"problème","negemo"
"intéressé","negemo"
"effrayant","negemo"
